"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@wwethemanbecky If you loved Workin<U+2019> Moms you<U+2019>ll love these (not so) hidden gems:
Good Girls
Dead to Me
Great News
#whattowatchonnetflix",FALSE,1,"wwethemanbecky",2020-01-02 00:13:01,FALSE,"1212522503039602689","1212527178056962053","958185370436415488","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@fechete_delia If you want some good, enthralling mystery, we highly recommend checking out The Staircase! #whattowatchonnetflix",FALSE,2,"fechete_delia",2020-01-02 00:12:34,FALSE,"1212525116745232384","1212527064861028353","1212514828108980226","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@hamoudyounes Have you seen Between or The Rain? They'll hold you over until more Dark! #whattowatchonnetflix",FALSE,0,"hamoudyounes",2020-01-02 00:11:57,FALSE,"1212504096349007872","1212526909164269568","414215892","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@BrantEmily well there is no better Riverdale companion piece than The Chilling Adventures of Sabrina (it's from th<U+2026> https://t.co/WI8IYroNLd",FALSE,0,"BrantEmily",2020-01-02 00:11:02,TRUE,"1212525083157237761","1212526677328138241","1036052822729662466","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@msamandarush Hope that Derry Girls and Unbreakable Kimmy Schmidt contain the uplift you're looking for",FALSE,1,"msamandarush",2020-01-02 00:10:20,FALSE,"1212525137381273601","1212526503021436928","1953051661","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@SMaryG Peaky Blinders! Get your drama! #WhatToWatchOnNetflix",FALSE,7,"SMaryG",2020-01-02 00:08:56,FALSE,"1212522089061797899","1212526149093474304","75890595","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@TPG64 Hunter X Hunter might be the shonen Anime you're looking for",FALSE,0,"TPG64",2020-01-02 00:07:34,FALSE,"1212522756387917824","1212525807471607818","883473175014780928","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@KuturaB Dirty John and Dead to Me are great binge options to scratch your itch!",FALSE,0,"KuturaB",2020-01-02 00:07:00,FALSE,"1212523726622875648","1212525662105473026","2305431398","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Maine_Music Schitt's Creek, but you may have to muffle your laughter so as to not wake the kiddos. #WhatToWatchOnNetflix",FALSE,1,"Maine_Music",2020-01-02 00:06:25,FALSE,"1212524364131897344","1212525515594178570","64815055","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@black_kitties Let either Snowpiercer or Triple Frontier take their best shot. #WhatToWatchOnNetflix",FALSE,0,"black_kitties",2020-01-02 00:05:58,FALSE,"1212504554568376321","1212525404466163712","1169370747095179270","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@fechete_delia Insatiable Elite is actually perfect for your mysterious side... But you can also try Insatiable.",FALSE,1,"fechete_delia",2020-01-02 00:05:07,FALSE,NA,"1212525187926765573","1212514828108980226","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@adinaolah Give Sex Education or Atypical a shot",FALSE,1,"adinaolah",2020-01-02 00:04:34,FALSE,"1212523872987291648","1212525053117632512","4481256255","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@LaFoisor If you want to lean into the confusion in a fun way, try Russian Doll. It's very binge-worthy, like You i<U+2026> https://t.co/UvXVHuqFvo",FALSE,2,"LaFoisor",2020-01-02 00:03:11,TRUE,"1212519586664505345","1212524703501426691","734973331309514752","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@LionDarrin For some similar eerieness and psychological twists, try You. #WhatToWatchOnNetflix",FALSE,1,"LionDarrin",2020-01-02 00:02:51,FALSE,"1212523656376504325","1212524617782484992","228136187","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@shek1029 If you like Outlander, might we recommend The Witcher? If you've got time to kill this is a great one. #whattowatchonnetflix",FALSE,1,"shek1029",2020-01-02 00:01:54,FALSE,"1212523861532479488","1212524379344650241","2325975708","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@MissMessyB What kind of cheese are you in the mood for?
Cheddar - Someone Great
Gouda - Something<U+2019>s Gotta Give
Bri<U+2026> https://t.co/LJBZoP2B5M",FALSE,1,"MissMessyB",2020-01-02 00:01:08,TRUE,"1212521573795713024","1212524187245563904","1162526608814694402","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@angelaxtinee Check out Dead To Me and Dirty John for some more twists and turns",FALSE,0,"angelaxtinee",2020-01-02 00:01:04,FALSE,"1212520124512690176","1212524172301275136","1014262817267109889","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@BraydenYuzik Mute, has all 3 of those and more. #WhatToWatchOnNetflix",FALSE,0,"BraydenYuzik",2020-01-02 00:00:46,FALSE,"1212522331177934849","1212524096917057541","1047629859743313920","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@bvyza Have you seen A Christmas Prince? It'll satiate all your feel good rom-com needs. #whattowatchonnetflix",FALSE,1,"bvyza",2020-01-02 00:00:35,FALSE,"1212503872046063617","1212524047319404544","1011716481703391233","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@mellamokelvin His shows are great! If you've seen most of them and need something new, I highly recommend The Unbr<U+2026> https://t.co/SR3hlM8lOH",FALSE,0,"mellamokelvin",2020-01-02 00:00:16,TRUE,"1212521584310796290","1212523970194542592","23562858","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Vince__92 If you loved You, try Perfume. It's got a little mystery, crime, and romance. Immensely watchable. #whattowatchonnetflix",FALSE,0,"Vince__92",2020-01-01 23:58:28,FALSE,"1212503821278228480","1212523515737509889","210040660","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@alexkara96 For an evening cap, why not binge a little Maniac? #WhatToWatchOnNetflix",FALSE,1,"alexkara96",2020-01-01 23:58:15,FALSE,"1212522350694010885","1212523459743535106","1135255985000472578","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@jonzepala Watch an episode of The End of The F***ing World - it's got a spooky feel while still being super charming! #whattowatchonnetflix",FALSE,1,"jonzepala",2020-01-01 23:56:57,FALSE,"1212518022826643457","1212523136161394688","270137541","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@TheSunIsCrying_ Have you seen The Haunting of Hill House yet? Talk about a binge-worthy horror series! #whattowatchonnetflix",FALSE,1,"TheSunIsCrying_",2020-01-01 23:56:39,FALSE,"1212508019407413248","1212523060483547139","2154246846","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@figueroa_aidita A Knight Before Christmas has romance in spades! And it's never too late for Christmas movies, especially with family!",FALSE,0,"figueroa_aidita",2020-01-01 23:56:16,FALSE,"1212514929271623681","1212522964152913921","2492241525","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@cruellobster Sick of school? Watch Daybreak!",FALSE,2,"cruellobster",2020-01-01 23:54:51,FALSE,"1212504038224408577","1212522606164922373","1145801030262808576","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@jpainz Try Kingdom! It's a zombie show from South Korea, and it'll step into that Witcher-created gap perfectly.",FALSE,1,"jpainz",2020-01-01 23:54:40,FALSE,"1212513945170464768","1212522560996487184","24708811","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Knowledge_913 Hmm<U+2026> try American Factory #whattowatchonnetflix",FALSE,1,"Knowledge_913",2020-01-01 23:53:55,FALSE,"1212520744233656320","1212522371908812801","294857361","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@SueShanny You and your dad might like The Blacklist, Longmire or Bodyguard. #WhatToWatchOnNetflix",FALSE,1,"SueShanny",2020-01-01 23:53:33,FALSE,"1212513923368402944","1212522279625805825","267332589","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@kylosfighter right?? It's wild! After you're done check out Abducted in Plain Sight too #WhatToWatchOnNetflix",FALSE,3,"kylosfighter",2020-01-01 23:53:17,FALSE,"1212521901949693958","1212522211111788546","788867490793259011","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@shannliz Have you checked out Russian Doll? If you've got plenty of time that's a great one with lots of humor and<U+2026> https://t.co/pu8j3y6bq3",FALSE,0,"shannliz",2020-01-01 23:52:42,TRUE,"1212506557956546560","1212522066576101376","15629805","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@HippyYogaGirl You'd be in good company with Bodyguard! It's got political intrigue, suspense, and a really mysteri<U+2026> https://t.co/XQzoe8Wo4g",FALSE,1,"HippyYogaGirl",2020-01-01 23:52:42,TRUE,"1212513796729655297","1212522064869019654","2669713874","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@marisolsantos_s Sometimes a good drama can really cheer you up, try Marriage Story or The Irishman, hope it works <U+2764>",FALSE,0,"marisolsantos_s",2020-01-01 23:52:33,FALSE,"1212519140457680897","1212522026000429057","1186714317112184833","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@bvyza Try Love Alarm - it's a love story from South Korea!",FALSE,1,"bvyza",2020-01-01 23:52:20,FALSE,"1212503872046063617","1212521974058102785","1011716481703391233","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Ashton79964556 You are the first person today who asked for something depressing! In that case, I'd check out Marr<U+2026> https://t.co/MWfARiOr4S",FALSE,1,"Ashton79964556",2020-01-01 23:50:28,TRUE,"1212519816763863040","1212521501745909761","1009101841739550720","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@RBMaty Merry Happy Whatever or Virgin River could be your new fave. #WhatToWatchOnNetflix",FALSE,0,"RBMaty",2020-01-01 23:50:20,FALSE,"1212505766806069253","1212521470636777472","528759516","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@_Recognize__ Unfortunately, we were only able to keep it for one month. But we did get Coach Carter for January <U+0001F3C0> #WhatToWatchOnNetflix",FALSE,0,"_Recognize__",2020-01-01 23:50:12,FALSE,"1212519051412541440","1212521434687459328","565074637","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Pastel04500307 Dating Around might be a good follow-up to Terrace House, or if you're feeling more food-curious, try Salt, Fat, Acid, Heat!",FALSE,1,"Pastel04500307",2020-01-01 23:49:20,FALSE,"1212503274458353665","1212521215627288577","1110031743166410753","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@jaredeakle Have you seen Maniac? It's wild. #WhatToWatchOnNetflix",FALSE,1,"jaredeakle",2020-01-01 23:48:24,FALSE,"1212519261798879234","1212520984579850241","125207319","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@magsmom7 We've got you covered with Quicksand. (The TV show, not actual quicksand.) #WhatToWatchOnNetflix",FALSE,1,"magsmom7",2020-01-01 23:47:58,FALSE,"1212505633569640455","1212520875049832448","2905369549","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@FrancesHouseman Maximize your me-time with some Good Girls and Spinning Out",FALSE,0,"FrancesHouseman",2020-01-01 23:46:23,FALSE,"1212518841655398405","1212520475047407619","26433162","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@txwebbo Have you checked out Insatiable? If you want to keep up the pageant queen theme that's right up your alley! #whattowatchonnetflix",FALSE,2,"txwebbo",2020-01-01 23:46:15,FALSE,"1212518222525816833","1212520439660138503","2850189940","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Chefrenza try Pine Gap for a boost of suspense or What/If for more thrills",FALSE,2,"Chefrenza",2020-01-01 23:45:28,FALSE,"1212503877225857024","1212520244893437952","162420648","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@yosoyaleee_ Ah, I know that mood well! In that case, I'd recommend Billy On The Street - it's super funny and you<U+2026> https://t.co/SFHvQUqS3E",FALSE,0,NA,2020-01-01 23:45:16,TRUE,NA,"1212520195480309761",NA,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@CPOMORAGA Sweetheart is a thriller about a girl on a deserted island, if you don't watch Lost again, give it a try! #WhatToWatchOnNetflix",FALSE,0,"CPOMORAGA",2020-01-01 23:44:09,FALSE,"1212514628263133189","1212519914734530560","190917855","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@LizHernandezz10 So much to check out! If you're in the mood for high school drama, try Elite. For a fun, smart cri<U+2026> https://t.co/6UGQ1w1dpK",FALSE,0,"LizHernandezz10",2020-01-01 23:44:09,TRUE,"1212511899339939841","1212519914109575173","1087541980844961792","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@CruzerX360 The End of the F**king World might be a fun one for ya! #WhatToWatchOnNetflix",FALSE,1,"CruzerX360",2020-01-01 23:43:42,FALSE,"1212517207319752704","1212519801828134913","1319296874","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@gilbertsgables Check out The Chilling Adventures of Sabrina! It will definitely hit a lot of the same notes for yo<U+2026> https://t.co/IAYYgZtMZw",FALSE,1,"gilbertsgables",2020-01-01 23:42:45,TRUE,"1212517350156705792","1212519561146388481","935696747258621952","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@WhoGotTheRemote Let us know what your favorite sketch was. #whattowatchonnetflix",FALSE,1,"WhoGotTheRemote",2020-01-01 23:42:26,FALSE,"1212503881026027520","1212519482406711297","1062203903318614017","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AKhan03 Inception and The Departed! Can<U+2019>t go wrong with Leo.",FALSE,0,"AKhan03",2020-01-01 23:42:09,FALSE,"1212518291647975430","1212519409329291264","188171597","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@EvelinaPetrov16 If you want more Korean romance, try the series Romance is a Bonus Book!",FALSE,1,"EvelinaPetrov16",2020-01-01 23:41:51,FALSE,"1212516525841813504","1212519335786426369","851312495566495747","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Yeet37473111 You absolutely need to watch the new Michael Bay film 6 Underground. It stars Ryan Reynolds and is pr<U+2026> https://t.co/GgH4PfPx4e",FALSE,0,"Yeet37473111",2020-01-01 23:41:47,TRUE,"1212517187904327680","1212519319558672384","1212516296711000064","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@RainbowWolfs_ Fill your week with Sugar Rush or The Great British Baking Show!",FALSE,1,"RainbowWolfs_",2020-01-01 23:41:45,FALSE,"1212505816198193159","1212519308447961088","728242118204887040","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@HeidiSnyder1 How about you give Kingdom a try? Great action, great story, super bingeable.",FALSE,1,"HeidiSnyder1",2020-01-01 23:41:39,FALSE,"1212511058650419201","1212519282799783938","310844258","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AlexandraSoto_ Triple Frontier is a triple threat: action, acting, suspense. #WhatToWatchOnNetflix",FALSE,1,"AlexandraSoto_",2020-01-01 23:40:25,FALSE,"1212515873493262336","1212518972240871425","211128920","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@DevinAt5280 Try binging YOU. It's psychological and extremely compelling, enough to cure your boredom, and your wi<U+2026> https://t.co/zi82lvymBe",FALSE,1,"DevinAt5280",2020-01-01 23:40:16,TRUE,"1212516113789210625","1212518934450245633","1114594421029265408","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@CloockM Have you seen The Chilling Adventures of Sabrina? It's from the same creators and is just as addicting <U+0001F604> #whattowatchonnetflix",FALSE,0,"CloockM",2020-01-01 23:40:08,FALSE,"1212513373566459904","1212518903693352961","1164149460768874497","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@erichig Try the Magicians! Twisting plot, great characters, totally addictive world. A few hours will be killed easily.",FALSE,0,"erichig",2020-01-01 23:39:27,FALSE,"1212510722300628992","1212518731211034624","19901446","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@BrendanSe7en How about As Above So Below or Cloverfield?",FALSE,1,"BrendanSe7en",2020-01-01 23:39:19,FALSE,"1212477392813465600","1212518698013073409","54582102","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@terrence_hood Grace and Frankie and The Good Place would be great to replace Schitts Creek! And you should check o<U+2026> https://t.co/Gc3gfq4YrI",FALSE,0,"terrence_hood",2020-01-01 23:38:48,TRUE,"1212516064996864000","1212518567331192832","790174510901112832","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@j_turner1211 If you haven't seen Stranger Things yet, there is some serious father-daughter moments in that (no sp<U+2026> https://t.co/b7TQxHdLDk",FALSE,1,"j_turner1211",2020-01-01 23:37:59,TRUE,"1212516455230648320","1212518361265033219","808178908755529732","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@mommajayden Try mindhunter, or Bodyguard for two very different kinds of crime/suspense shows! You're guaranteed to binge.",FALSE,0,"KayKayShareee",2020-01-01 23:37:34,FALSE,"1212509077768724480","1212518254696116225","114869665","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@starsapphos What about Below Her Mouth, Elisa e Marcela or The Perfection",FALSE,1,"starsapphos",2020-01-01 23:36:35,FALSE,"1212475873107927040","1212518007890726913","2511414523","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@DianaLadris_ Happy New Year! And get better soon! Sounds like you love a nice juicy supernatural-tinged binge: How<U+2026> https://t.co/gEojueQEqW",FALSE,17,"DianaLadris_",2020-01-01 23:36:34,TRUE,"1212516647635968000","1212518003012784128","774835581654274048","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@kaitlyn_swing Have you seen Seasons 1 and 2 of You yet? If not, check that out for sure, but if you have, try The<U+2026> https://t.co/UZCoILPltu",FALSE,0,"kaitlyn_swing",2020-01-01 23:36:21,TRUE,NA,"1212517951770972160","26624293","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Scintillating86 It's a week after Christmas but if you haven't watched Klaus yet, you're missing a new holiday cla<U+2026> https://t.co/43hAJkpixm",FALSE,0,"Scintillating86",2020-01-01 23:36:18,TRUE,"1212504872173522945","1212517939582103552","1025973321148420097","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@micsbldg If you like the vibe of Mad Men, check out Halt &amp; Catch Fire or Better Call Saul",FALSE,0,"micsbldg",2020-01-01 23:36:13,FALSE,"1212516851789361154","1212517918342340610","142543867","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@kaitlyn_swing great shows! Dolemite is My Name is an excellent feel good comedy and Astronomy Club is simply hilar<U+2026> https://t.co/LdzG2VM9oR",FALSE,3,"kaitlyn_swing",2020-01-01 23:36:11,TRUE,"1212516728317599745","1212517909668519936","26624293","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Carson88638222 Check out Ultra Man, and Levius! That should be right up your alley! #whattowatchonnetflix",FALSE,1,"Carson88638222",2020-01-01 23:34:22,FALSE,"1212516088195366912","1212517450681651202","1110372215051018242","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@mandee_pandee7 You've got great taste. If you liked Messiah, take a look at The Gift. It hits similar notes of mys<U+2026> https://t.co/4H8b9935Yv",FALSE,45,"mandee_pandee7",2020-01-01 23:33:53,TRUE,"1212503487004565504","1212517331093639169","3305423700","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",22,FALSE,FALSE,NA,NA
"@sabsthingss Have you seen The Elite? Think you'll dig it. #WhatToWatchOnNetflix",FALSE,0,"sabsthingss",2020-01-01 23:33:21,FALSE,"1212516220328693760","1212517196162838528","972918367194673152","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@kellymtanguay Happy New Year! Tried Russian Doll, Schitt's Creek, or for more superheroes, Spider-Man: Into the Spider-verse?",FALSE,1,"kellymtanguay",2020-01-01 23:33:11,FALSE,"1212516262972215296","1212517155155128323","4707163768","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@hamlinton_ In no particular order: Always Be My Maybe, When We First Met, Ibiza tick all the rom-com boxes",FALSE,1,"hamlinton_",2020-01-01 23:32:58,FALSE,"1212515001786867713","1212517097424793603","2258426684","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@joebud43 Some more action-packed revenge should be just what the doctor ordered: try Polar, Close, or Triple Front<U+2026> https://t.co/GfTOMaH2A3",FALSE,0,"joebud43",2020-01-01 23:32:54,TRUE,NA,"1212517082161713158","549244054","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@__PrimeGaming__ watching the new season of You. Have you two started it yet? #WhatToWatchOnNetflix",FALSE,2,"__PrimeGaming__",2020-01-01 23:32:23,FALSE,"1212514051139555333","1212516953421684737","964761405638443009","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@SiriuslyHolly For a pick-me-up, try Unbreakable Kimmy Schmidt or Queer Eye. Hope you feel better soon!",FALSE,1,"SiriuslyHolly",2020-01-01 23:32:09,FALSE,"1212513724466110467","1212516892574986242","1004023819131080706","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@erik316wttn Definitely try Criminal Minds. After that, NCIS or Forensic Files might satisfy your Leverage-based bi<U+2026> https://t.co/KACkjKHyIQ",FALSE,1,"pantsmcshirt",2020-01-01 23:31:07,TRUE,"1212514612303843329","1212516634973409280","284566286","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@RaghadAlasfour perhaps Holiday in the Wild and Good Sam to lift the spirits, Set It Up and Otherhood for witty lau<U+2026> https://t.co/OOaDqRjoO5",FALSE,1,"RaghadAlasfour",2020-01-01 23:30:53,TRUE,NA,"1212516574558662656","180181863","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@beckybomar Nothing better than To All The Boys I've Loved Before #WhatToWatchOnNetflix",FALSE,1,"beckybomar",2020-01-01 23:30:49,FALSE,"1212511958374612992","1212516557965971456","50164782","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@hamlinton_ Have you peeped Let It Snow? Check it out! #WhatToWatchOnNetflix",FALSE,1,"hamlinton_",2020-01-01 23:30:21,FALSE,"1212514649792491520","1212516441590829056","2258426684","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@MickiandRo Try Bodyguard! Also fast paced and smart, and full of political intrigue...",FALSE,1,"MickiandRo",2020-01-01 23:30:14,FALSE,NA,"1212516409726644226","27562879","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@mckenna93258477 Happy New Year! If you're in the mood for crime, check out the Criminal shows or Unbelievable. If<U+2026> https://t.co/mWRdm3uw6G",FALSE,0,"mckenna93258477",2020-01-01 23:29:18,TRUE,"1212514934782713856","1212516176410140675","1202484838579818496","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@rugratmike Give Alex Strangelove a try #WhatToWatchOnNetflix",FALSE,1,"rugratmike",2020-01-01 23:29:00,FALSE,"1212509117715304448","1212516101843750923","54796208","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@dryjerk4life Big Mouth or BoJack Horseman might be the mix of smart, hilarious, and acerbic that sounds like your<U+2026> https://t.co/iG15pXGoZN",FALSE,1,"dryjerk4life",2020-01-01 23:28:48,TRUE,"1212503191281160194","1212516051449196552","919375741158031360","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
